movie_id,review_id,author,title,text,rating,date,upvotes,downvotes,last_update,to_process
tt12299608,rw10373695,stevezh49,Not his best but still a good movie,"I watched the movie when it was released because I'm a fan of Bong Joon-ho, especially his work in Parasite. Like many of his films, this one also reflects his deep compassion for exposing social structures and their impact on the lower class. Mickey can be replaced over and over again, but does that mean we can disregard his feelings simply because he is replaceable? In exploring this question, Bong attempts to weave in political satire, though at times it feels too overt, lacking the subtle mastery seen in his previous works.

Beyond the plot, I really enjoyed the music. The moment when his hand was cut off and drifted past the window was especially striking-the music provided a marvelous accompaniment! Everyone on the ship carries on as if nothing happened, while a bloody hand drifts through space-much like the bourgeoisie, who continue enjoying their lives while choosing to ignore or not paying attention to the suffering of many others. Good satire.",8.0,2025-03-13,3,6,2025-04-20 11:21:06,0
tt3566834,rw10434131,Scream_Play,The first sci-fi satire to really grasp me since Starship troopers,"Bong Joon-ho strikes cinematic gold once again with his latest sci-fi satire, Mickey 17. As always, Bong's deft touch is evident in his exploration of a dystopian world, where he delivers a chillingly relevant critique of a fascist government. The timing of this film's release is especially poignant, resonating not only with the political climate of the United States but with the global instability that looms over us all.
Mark Ruffalo's performance is a standout, delivering a portrayal that is both chilling and captivating. It's clear that he drew heavy inspiration from a certain real-life figure, infusing his character with an intensity that leaves little to the imagination about his motivations and the dark, twisted psyche that drives him.
Robert Pattinson, meanwhile, delivers a stunning dual performance as the titular Mickey, skillfully breathing unique life into two distinct iterations of the same character. His nuanced portrayal showcases his ability to differentiate the two versions, making each one feel fresh and dynamic, a feat that adds layers to the film's complex narrative.
Like many of Bong Joon-ho's films, Mickey 17 is a work that rewards multiple viewings. Its rich, thought-provoking story and underlying themes will unfold more with each watch, revealing new layers and deeper meanings. This is a film that stays with you, demanding both reflection and interpretation long after the credits roll.",5.0,2025-04-05,2,5,2025-04-20 11:21:06,0
tt3566834,rw10438296,berestov,Low expectations = viewing pleasure,"And again, useless, failing science fiction at the box office. But it's not a bad movie.
The film is not allocated by some exorbitant budget and at the same time looks quite beautiful and even spectacular at the end.
True, the main part of the film will take place on a spaceship, but even so it's interesting to watch, because Patinson, who plays several roles here, is a real sight. My colleagues on the set seem to be playing something too, but they don't pull the covers over themselves.
By the way, we can draw a parallel with another film directed by the director. Snowpiercer. Almost all the action takes place in an enclosed space, and it's snowing and freezing outside. Well, their genre is similar, otherwise the similarities end.
It was a dystopia, and this time it's hard to even understand the idea. Is cloning humans bad? It doesn't seem to be the main topic. An alien invasion?! It's funny that the aliens are just the same people trying to exterminate the peaceful inhabitants of an alien planet, resembling tardigrades. Well, or some other enlarged microscopic cheliki.
In general, the film has no idea or any meaning, but this does not interfere with viewing. It's clear that he doesn't reach for something directly interesting, but in this genre it's so rare for something to come out with at least a good visual component that it's a sin to miss it.",8.0,2025-04-07,2,5,2025-04-20 11:21:06,0
tt12299608,rw10372932,Ky-D,Interesting premise can't overcome bad writing.,"'Mickey 17' was extremely disappointing. Too long, too slow, and not nearly clever enough to justify any of it. It's text-book proof that a story is only as smart as its writers. If Starship Troopers did sci-fi satire well, then Mickey 17 is on the planet that is farthest from.
It's full of pointless side plots that don't go anywhere and rarely (if ever) connect back to the central the premise. The main story only advances by either contrivance or deus ex machina and the plot requires that basically every character has to be a full-blown moron until the script suddenly needs them to be competent for one single scene. It also doesn't help that even though cloning is central to the story, the film has almost nothing meaningful to say about it. So little so that they never even bother to adequately explain why they have to kill the Mickey clones and erase all memory data. Seriously, 'Parts: The Clonus Horror' had more to say about the ethics of cloning than 'Mickey 17'.
On the plus side, the performances are (mostly) good, with Pattinson delivering another solid turn. The film generally looks good too, though the camera work may feel a bit art house for more mainstream viewers.
Lastly, impossible to talk about the film without mentioning its politics; the film is aggressively, distractingly, childishly anti-Trump. Now that might be a plus to some, but honesty it's so lazily implemented that it's nothing more than ""look at me! I'm Trump and I'm dumb!"". Now I like good satire, but this isn't satire, it's broad parody about on par with Alec Baldwin doing a Trump impersonation on SNL. If you are in the market for 2 1/2 hours of Mark Ruffalo doing bargain basement Trump jokes, then you will love this movie.
Not good satire, not good Sci-Fi, just not a good movie.",4.0,2025-03-12,4,7,2025-04-20 11:21:06,0
tt12299608,rw10372739,Pairic,Ice Planet Blues,"Mickey 17: Clones, a bit reminiscent of Moon by Duncan Jones. Mickey has signed up as an expendable on a starship expedition to a colony planet. It means the scientists on board can test how well he reacts to radiation, to diseases, they test him to destruction, they can just print off a nw Mickey. Eventually they reach the planet and Mickey 17 has an accident and is assumed dead. But he makes his way back to the landed colony ship only to find that Mickey 18 had been printed off. That's a No No as Multiples are illegal.. A satire, a black comedy, a bit of space opera. Some well imagined alien creatures. The starship's interior is to some extent inspired by the Nostromo and the expedition leader might well be an amalgam of Trump and Musk. There are some really gruesome death scenes which the comedy elements just about manage to leaven. Some scenes are overlong and could have been cut to provide more information on the Religious Cult who is also sponsoring the mission. Not up to the standards of Parasite but well worth watching. Written, Produced, and Directed by Bong Joon-ho. 7.5/10.",8.0,2025-03-12,1,7,2025-04-20 11:21:06,0
tt12299608,rw10372228,paultreloar75,Unhappy 1,"The director who made this atrociously bad film is the same guy who made Parasite? Is that some kind of in-joke here, referencing the apparently central element of the film about two copies of the same person coming into being but with completely different characters? Because, otherwise I really cannot see what Bong Joon-ho is trying to do here.

Some of the worst acting it's been my misfortune to have to sit through for a long while, a story that unravels for no apparent reason and with little thought to continuity or development, the attempt at back story or context is pitiful and my biggest regret is that I didn't leave when I initially thought about going. It's a movie that seems to think it's really clever by trying to switch between genres, all done with some slapstick undercurrent, but sadly it fails on all fronts.

Please don't replicate this again.",1.0,2025-03-12,20,11,2025-04-20 11:21:06,0
tt12299608,rw10371291,nightfeeding,Not good,"I started watching this movie after seeing the postive reviews by others. I am a huge scifi fan so was looking forward to a good evenings viewing. I am also a Robert Pattinson fan so had high expectations for the film because he is such a good actor.
Sadly this fim failed to live up to my expectations. I was extremely disappointed with the first half hour of the film.. so-much-so that I had to switch off.
I found the premise of the film intriguing but the execution was quite the opposite.
As the film progressed I became less and less enamoured. The storyline seemed very far-fetched - bordering on ridiculous and the character that Robert Pattinson was playing had no appeal.
Instead of becoming invested in the character, I found myself becoming more and more irritated and this culminated in my switching off..
I cannot understand why so many people have rated this film highly .. perhaps I should have watched longer?",3.0,2025-03-11,5,11,2025-04-20 11:21:06,0
tt12299608,rw10370941,SteaknEllie-on-YouTube,"A perfect psychology essay, sadly unnoticed by many viewers","This movie does a very good analysis of modern psychology. I believe that many miss the topics due to the nature of the sci-fi parody and simplicity. Below the surface are many topics. Now if you don't study psychology, or have mental health issues, then I understand this might not be for you. For me it hit the nail on the head.
Mickey represents childhood trauma, cognitive biases, depression, negative self talk, anxiety, post traumatic stress disorder, dissociation.
Each Mickey represents many personality traits found in an individual, fighting to be the most present trait. He blames himself and has regrets that he doesn't have the tools to process yet and takes criticism as something he is responsible for.
The story revolves around him processing and learning to come to terms with his trauma. Presented in the most dark and comical ways.
I don't want to give away anything. Just know it's a personal journey and not a sci-fi action movie.
The audience where I saw the movie was laughing out loud throughout. It was received well.
For me the only mediocracy in the movie, was the pantomime of the marshal, representing a Trump like parody. Occasionally being funny but seeming a little flat.
The key focus was Mickey and his relationship with those around him.
On a side note, the aliens gave me a vibe of Nausicaä of the Valley of the Wind.
I feel it's very niche audience movie. I happen to be in that niche. The final line of the movie made me cry. I felt very connected to the character and everything he experiences.",9.0,2025-03-11,3,8,2025-04-20 11:21:06,0
tt12299608,rw10361764,blsgouros,I thought Robert Pattinson was the protagonist.,"What happened in the final act?

This movie could have been a 10/10 if it kept to its concept until the end. It was unbelievably fun until Pattinson got cast aside for environmental pseudo-thought provoking narratives.

There was no point in the whole re-printing idea if I am shoven racial and imperialistic concepts and a black president is better than Trump kind of thing. We get it, you need next year's nomination.

All the actors except from Yeun who is completely underutilized shine in this movie. Mark Ruffalo and Pattinson especially have shown so much versatily in their recent choives.

Too bad for what this movie could have been.",5.0,2025-03-07,18,13,2025-04-20 11:21:06,0
tt0029583,rw10368419,jared-25331,Bong Joon Ho is back!,"Mickey 17 (2025) is the newest movie from Bong Joon Ho, the filmmaker who gave us Parasite (2019), and it was yet another masterpiece from this guy.
Positives for Mickey 17 (2025):
This movie has a unique and weird concept that appeals to me. Robert Pattinson is very good as Mickey Barnes and the clones of this characters, he is so weird with his voice and accent, but it's funny with how weird he is. Naomi Ackie and Steven Yeun are very good as the allies to Pattinson's character. Mark Ruffalo and Toni Collette were fun as the villains and they are having a lot of fun with their characters. This is movie has a lot of weird things and social commentary which is something that Bong Joon Ho is very good at doing with his movies. This movie is extremely well paced like Bong Joon Ho's other movies. The special effects here are very good which is something I'm happy to see in one of these modern day movies. And finally, this is one of those movies you need to watch and experience to see what this movie is about cause it's really special.
Overall, Mickey 17 (2025) is a phenomenal reminder as to why Bong Joon Ho is one of the best filmmakers in modern cinema and I can't wait for his next project.",10.0,2025-03-10,8,19,2025-04-20 11:21:06,0
tt12299608,rw10369983,David-Roomes,Absolutely Awful,"I love sci-fi and I like Pattinson, but this movie was awful. The movie shows us a guy getting killed over and over in painful ways, being experimented on for the sake of science and generally just suffering borderline torture for the first third of the movie. I don't want to watch someone get hurt. This isn't funny.
The story is told out of sequence and for no good reason.
Many of the characters, including the titular Mickey 17, are incredibly unpleasant, annoying and awful. I just didn't want them on the screen. The Kenneth Marshall character and his wife were particularly awful characters. I could not STAND it when they were on screen. It's possible to have ""bad guys"" who are enjoyable to watch and you love scenes with them. These two were the opposite of that.
The ridiculous cult/corporation idea was not realistic, not funny and not pleasant to watch.
The main concept of reprinting Mickey is abandoned half way through the film.
Many of the character's actions and decisions make no sense.
Who were those guys filming ""evidence"" toward the end? Were they security or the ship's crew? The whole internal command structure of the ship was not well explained.
Why is Mickey 18 so much more aggressive than Mickey 17? Why are ANY of the clones different from each other personality wise? They are clones!
Why is one character obsessed with sauce? Is that supposed to be funny?
The only funny moments in the entire movie were all in the trailer. And since I had seen the trailer, I had already seen the ""funny bits"". What was left, the rest of the movie, was NOT funny. I don't think I chuckled even once in the theatre.
The visual effects were excellent. My hat is off to the VFX team. And Pattinson did a good job, but other than that, this film is garbage.
We seriously were considering leaving half way through, but we stuck it out to the bitter end. I now regret my decision.
This is now in my Top 10 of worst films ever.",1.0,2025-03-11,45,15,2025-04-20 11:21:06,0
tt12299608,rw10369728,jeremy-clay59,Terrible,"Mickey 17 had real potential. Alas, the story line was weak and cliche. I hated Mickey with a passion. The character just really annoyed me. Pointless bloke in a pigeon outfit, an attempt at humour which just came across weird and missed the mark. There was just nothing endearing about this movie. The gags failed. Mark Ruffalo's character was poorly executed. Towards the end, I was constantly looking at my watch to see when this abomination would end. I was actually hoping the slug/pupae things would eradicate the ship full of annoying characters. What was a slug alien, then took on the attributes of a mammoth...the whole thing is just a shambles. Save your hard earned money and wait for this one to come out on a streaming platform. At least you can turn it off halfway through and walk away from this mess of a movie.",3.0,2025-03-10,7,9,2025-04-20 11:21:06,0
tt12299608,rw10369534,movieroguereviewer,The Rogue Reviewer - Mickey 17,"I was thoroughly impressed by this dark comedy sci-fi movie. Mickey 17 is easily my favorite film of 2025. The plot is original, the humor is fantastic, and Robert Pattinson has to be a strong contender for Best Actor at the Oscars next year. Mickey 17 should be considered a modern benchmark for how new sci-fi films should look.
I didn't really know what to expect from Mickey 17, as the trailers didn't reveal much. However, the story turned out to be a brilliant concept. Mickey Barnes is such a unique and engaging focal character that you truly feel like you're with him on his painful journey. The film's strange, quirky dialogue and dark comedy work perfectly within the sterile, unsettling spaceship environment.
The acting is mostly excellent. I think this is Robert Pattinson's career-defining role-he's brilliant at playing two completely different versions of the same character. He even creates distinct vocal styles for both Mickeys, helping to separate their personalities. Mickey 17 is pathetic and awkward, while Mickey 18 is aggressive, confident, and slightly psychotic. Naomi Ackie, as Nasha, also delivers a strong performance. I really enjoyed the depth she brought to her character, and her chemistry with Pattinson was fantastic.
My least favorite character-and the one who pulled me out of the movie in every scene-was Mark Ruffalo's Kenneth Marshall. It's clear he based his performance and physical presence on Donald Trump. While it was funny at first, the joke wore thin by the end and became more of a distraction from an otherwise brilliant movie. On the other hand, Toni Collette was fantastic as Ylfa, the sadistic wife. She felt menacing in every scene.
Overall, director Bong Joon-ho-whom audiences may know from the Oscar-winning Parasite-did an incredible job with this film. He creates a uniquely claustrophobic and dangerous environment, immersing the audience in Mickey's journey. The cinematography is stunning, the dark comedy is both hilarious and savage, and the indigenous creatures, the ""Creepers,"" play an excellent role in this quirky sci-fi story.
My only negatives, aside from Mark Ruffalo's performance, are that the ending feels a bit abrupt and like it's missing something. However, this didn't take away from the sheer enjoyment I got from Mickey 17. I give it an 9 out of 10.",9.0,2025-03-10,40,43,2025-04-20 11:21:06,0
tt12299608,rw10369389,nebula0024,A Parody in All the Worst Ways,"This film had the perfect chance to explore what should have been an incredibly fascinating deep dive into what it means to be human, the soul, personality, and the ethical ramifications of cloning. It also had a chance to explore the pitfalls of corporate greed, poor values, elitism, cultural decay, and how technology can be misused.
Unfortunately, the writers instead decided to make some kind of political parody with misapplied ""humor"" that completely falls flat, and characters that display baffling behavior. The dialogue often had me confused as people flip-flop between different personalities and wildly varying levels of intelligence. Regarding different personalities, that of Mickey was the only one that actually made sense and would have been an intriguing avenue to explore further, which they didn't.
How this film's script was greenlit and such a huge budget attached is completely beyond me. If the film had taken itself seriously, with well developed characters and the odd humorous scene, it could have been a massive success. Instead, all the amazing material they had to work with was completely squandered.",3.0,2025-03-10,24,10,2025-04-20 11:21:06,0
tt12299608,rw10358731,mateioanamaria,"It has it all. Don't trust haters, just watch it!","I just walked out of cinema and I want to give to you my honest review while it's still fresh in my head.
This movie is a gem, really something else. An anti-capitalist satire, mocking Trump in the most rightfully ways, sublime but point on. Dark humor and all, I giggled a lot throughout the movie. It reminded me of Idiocracy (hope it doesn't come true like Idiocracy did). So many characters and human typology, everyone is represented: from the rich to poor, from good guys to bad guys, from the smart to dumb,from emphatics to psychopaths etc. A perfect painting of a dysfunctional but ultimately beautiful society. The story is unusual and unpredictable and keeps you curious. Robert Pattinson delivers a complete role(s), I was impressed.
Absurd and fresh, it's a masterpiece! Go watch it , thank me later.
P. S. Bong Joon-Ho- give this man an Oscar!",8.0,2025-03-05,223,270,2025-04-20 11:21:06,0
tt6208148,rw10444454,southdavid,Seventeen going under.,"OK, speak truth and don't try and fit in with the crowd. I didn't like ""Mickey 17"". There are elements I enjoyed, but the way the plot unfurled I found disappointing, particular after having liked ""Parasite"" quite a bit.
To escape a fearsome loan shark, Mickey Barnes (Robert Pattinson) signs up as an 'expendable' on a colonisation trip led by failed politician and cult leader Kenneth Marshall (Mark Ruffalo). An expendable volunteers for dangerous work, and medical testing, on the understanding that he's ""reprinted"" on his death, with his memories transferred to the new clone. The seventeenth Mickey actually survives a perilous fall, making it back to the ship, only to discover that the assumption was that he'd died, and Mickey 18 (Robert Pattiinson) has already been created.
So, I liked Pattison's performances in this. Though Mickey is restored with the same memories each time, his relationship to those memories sometime alters slightly, leaving him with different personality variations. I liked the look of the film, the spaceship and the ice planet, and their natural inhabitants look good.
I didn't enjoy the story though. I disliked Ruffalo and Toni Collette's characters, but not in the sense I was supposed to. In the sense I was disappointed whenever they returned to the story, ""go away heat"" if you'll forgive me the wrestling terminology. It's not Bong Joon-ho's fault that his thinly veiled Trump parody has come at a point when thinly veiled Trump parodies are so ubiquitous and I don't know where I wanted the plot to go, but it wasn't where this went.
It becomes increasingly long, slow and unwieldy as the film runs on and I couldn't help but think that something a bit smaller, and more focused, would have been the way to go.",3.0,2025-04-10,9,7,2025-04-20 11:21:06,0
tt12299608,rw10368762,cphardcastle,Utter dog eggs!,"If I could give this film less than one star I would. It is a confusing cacophony of chaotic crap.
The film starts with the protagonist narrating his backstory for about half an hour, just so the film has a place from which to start. Narration is rarely a good thing and that much is a very bad thing. The narration continues sporadically throughout the over-long runtime.
None of the characters have any depth at all, I couldn't have cared if any one or all of them lived or died. If they'd all died in the first five minutes at least I wouldn't have sat through the entire two hours or more this film sucked out of my life.
I honestly can't think of a single thing I liked about this film, they even managed to make the sex scene dull and uninteresting.
I can't imagine how much time, effort and expense this film had to soak up during its conception, making and production and still it came out as utter bile, presumably many highly paid people thought it was good enough to waste all that resource on??
Do yourself a massive favour and avoid at all costs, this is now officially the worst film I've ever sat through at the cinema!",1.0,2025-03-10,50,16,2025-04-20 11:21:06,0
tt3566834,rw10450572,Kademan-02092005,Mickey 7 out of 10,"As a piece of entertaining and biting satire, Mickey 17 is pretty good. As an entertaining science-fiction film, it has its hands more full than it probably should.
To begin, the performances are all great, with Robert Pattinson being utterly fantastic as the titular expended protagonist. The honourable mentions in the supporting cast go to Naomi Ackie, Steven Yeun and Patsy Ferran, all able to ground themselves as varying insights into the ship's societal stereotypes. The writing is darkly funny and somewhat ambitious although hardly thought-provoking, as it doesn't give much time for the audience to rest to unpack any of the larger concepts with its steadily consistent pacing. Moreover, the content explored is admittedly all very interesting, from the ethics of cloning to the study of animals and then the treatment of people based on class; it's all explored in uniquely fascinating directions.
However, there is a copious amount of subject matter being discussed, with it all being reasonably organised and introduced at first, but then the middle act oftentimes struggles with balancing a bit too much at once, even if it all reaches a decent conclusion by the end. It detracts from the overall experience, and sidelines the film's greatest asset, which is Pattinson himself. Furthermore, Mark Ruffalo and Toni Collette play great antagonists, but their performances, especially Ruffalo's, come across as too on the nose and very much blatantly inspired by reckless politicians; they're able to fit into the movie as their own tone, but it's also definitely an acquired taste.
Regardless, Mickey 17 is a damn fine and wholey original piece of satire, even if it means it is unable to have as much fun as it wants in the endgame.",2.0,2025-04-13,1,7,2025-04-20 11:21:06,0
tt3566834,rw10461722,stevencsmovies,"So much fun, but maybe too niche","Director Bong Joon-Ho directs with a certain stylistic confidence that I admire. Usually, it's a little strange like SNOWPIERCER, or it's wonderfully wild and amazing like PARASITE. His latest is a fun combination of the two, a sci-fi dark satire called MICKEY 17 (Don't worry, it's not the 17th installment). Based on the book Mickey7 by Edward Ashton, it tells a story of Mickey (Robert Pattinson), a quiet pushover who ends up in debt to a very bad guy with his extremely lucky friend Timo (Steven Yeun), so he signs up for a colonizing mission on another planet. Not reading the fine print, he signs up to be an expendable, somebody who scientists use as a guinea pig to move science forward. Every time Mickey dies, he gets physically reprinted using a giant 3D printer, then gets his downloaded memories back. The ship is run by an egomaniacal failed politician Kenneth (Mark Ruffalo) and his equally horrible sauce-obsessed wife Ylfa (Toni Collete). They both have some wild scenes and make some acting choices that not everybody will love. I did though. Joon-Ho's work has always had strong social commentary imbedded within, this one being no different. It came across as heavy handed in some ways, but I was having too much fun to care. Pattinson is so good you forget he's playing opposite himself. He has rather great chemistry, with himself. He has grown into a terrific actor. Overall, this feels like seeing a genre-bending uncompromised vision of a great director, but its quirkiness might not be appealing enough for casual audiences. Following up a Best Picture winner like PARASITE must have been tough, but MICKEY 17 is as fun and offbeat as only a Bong Joon-Ho film can be.",6.0,2025-04-18,1,5,2025-04-20 11:21:06,0
tt12299608,rw10367717,pierrebrown-07469,A Very Good Movie 30 mins Too Long,"Clocking in at 137 minutes, Mickey 17 drags in spots, especially in the first half where better film editing would have prevented it from losing momentum.
Once it gets going though, it's a brilliant satire of a post-capitalist society, where humans are simply an economic tool as a means to whatever end those in power desire. Robert Pattinson is great in the title role, and in a related supporting role, showcasing how far his acting has advanced since Harry Potter, and Twilight.
Mark Ruffalo provides most of the comic relief in the film, as an unmistakable Trump-esque ruthless politician (replete with facial expressions and clipped speech), that is even more amusing since he strongly disagrees with Trump in real life.
Based on the 2022 book Mickey7, by Edward Ashton, Mickey 17 gets the job done, but it would have done better if it had been edited down to less than 2 hours.",7.0,2025-03-09,3,11,2025-04-20 11:21:06,0
tt6208148,rw10388773,Bleu-Le-Fluff-0969,Good sci-fi satire blockbuster from legendary filmmaker Bong Joon Ho,"Make no means this isn't an art-house flick like Bong Joon-ho's usual works, which therefore won't be loved be some of his fans. But Bong once agains prove his talents of why he is one of the best Korean filmmakers in our times. With this new movie, Bong embraces his direction on approaching the atmosphere, writing, and the themes explored throughout. His intentions on exploring the political satirical commentary of socialism and environmentalism, including class, mankind, and welfare. Almost as if this movie was a statement about the United States and the era of Donald Trump.
Many of Bong's work contains the mixture of serious and humorous aspects and no doubt, Bong does it again. Blending the satirical aspects with some good writing, dialogue dynamics and concepts that are really cool. Placed with wonderful production designs, camerawork, special effects and sound designs that carries the atmosphere well. The performances are all pretty great, Robert Pattinson continues to impress me with his acting abilities post-Twilight. Alongside with the rest of the cast, particular Mark Ruffalo whom while I am not the biggest fan of him, Ruffalo sells with his over-the-top egoistic and strong performance, as if he is capturing the essence's of Trump.
However, unlike Parasite, when Bong makes movies that are in English, they do lack some moments of what made Bong's Korean movies amazing. With here, the characters, despite enjoying them, the characters at times don't fully feel fleshed out and there were certain arches in the narrative that didn't feel as fleshed out as it could have been.
Otherwise, Bong Joon-ho does it again!",2.0,2025-03-20,2,7,2025-04-20 11:21:06,0
tt12299608,rw10367407,mjanelle-24974,This movie dies over and over and over again,"I went into this really wanting to like it. I love the director (I thought Parasite was brilliant) and Robert Pattinson can be good when he wants to be, although he's not one of my favorite actors (I wouldn't go to a movie just based on his participation). Mark Ruffalo and Toni Collette are almost always great. Here Ruffalo plays a Trumpian interstellar dictator with Collette as his off the rails wife.
This had promise. There were some clever lines and situations. And admittedly about 15 minutes towards the end was REALLY REALLY good, but even that was ruined by a too long denuma (like an SNL sketch that can't find an ending).
The movie ran about 20 minutes too long, and the redundancy suggested by the premise was perhaps taken too literally. The acting was over the top, Ruffalo and Collette chewing through each scene they were in, though not really advancing any plot or point other than to reiterate (over and over again) the fact that they were truly awful.
This reminded me in many respects of the brilliant Brazil, but without the bite or the intelligence. Maybe I missed the point. But I walked out of the theater (which was less than half full at a prime Friday night showing) wondering why we had gone and wanting at least two hours of my life back.",5.0,2025-03-09,4,5,2025-04-20 11:21:06,0
tt12299608,rw10367179,matepolcz,"Amazing Directing, Incredible Visuals, Beautiful Score, but a Little Too Long","Mickey 17 is extremely fun movie with incredible visuals and score.
The characters are very interesting. Mickey is certainly the most complex one, since there are many of him. I didn't exactly understand how the reprinting worked, because he 18 is very different from 17, while they have the same genetics and memories. Timo is fairly predictable, while Nasha surprised me several times. Ylfa is just too annoying as the mind behind Kenneth. Speaking of him, he is probably the most interesting supporting character and that's probably because of the different aspects of writing and acting. I think the original idea for him was to be a Hitler mixed with Scientology vibes, while Mark Ruffalo definitely went for Trump. The themes of religion, dictatorship and basically slavery are quite thought-provoking.
The directing is amazing, the dark, but also comedic tone of the movie is probably extremely hard to achieve, while everything takes place in space and on an other planet. The cinematography, while restrained, still gorgeous. The use of light is what I probably liked the most. My only bigger issue with the movie is that it's a little too slow sometimes and it's just too long. The visual effects are spectacular even though there's not much practicality. The score is very classical and I loved it, I rarely watch movies that feel old-school because of the music, so I loved it. The cast is great and I have yet to see Toni Collette in a likeable role. Steven Yeun is incredible as the shady, untrustworthy character. Mark Ruffalo's performance is incredible, maybe a little too much, but I enjoyed it. Robert Pattinson is incredible as every Mickey, he showcased that he is one of the most talented actors of his generation.
Mickey 17 is an incredible movie with great visuals and beautiful score.",8.0,2025-03-09,1,5,2025-04-20 11:21:06,0
tt12299608,rw10366931,ashusahu-79793,Not so sci fi I hoped it would be,"The trailer was incredibly promising, compelling all of us to watch the movie at least once. I was expecting a ""Lost in Space""-type adventure, where Mickey repeatedly dies for a meaningful cause and comes back to life to fulfill his purpose. However, the story didn't quite take that route. For those who usually claims a plot to be very much predictable, this movie is not like those.
The first part of the film was quite good, filled with dark comedy. We witness Mickey's suffering, understand why he chose his job, and see how indifferent everyone is to his recurring deaths. This tone persists through about two-thirds of the movie.
The expedition leaders were the most disappointing characters. They should have been more responsible and sensible, but the story chose to depict them as foolish jesters. The ending and climax was not very satisfying and was quite unpredictable, with numerous plot points, such as communication with the planet's inhabitants, that felt chaotic.
As for the acting, Robert Pattinson delivered an excellent performance, showcasing distinct personality shifts between his versions of Mickey. The other actors also did a commendable job, but the story itself was the primary letdown.
Spoilers:
I am left with two major questions after watching the movie:
First - How did the leader of the planet's inhabitants know Mickey's name?
Second - How was Mickey confident that detonating himself wouldn't also destroy the other Mickey?",6.0,2025-03-09,35,25,2025-04-20 11:21:06,0
tt12299608,rw10366864,Jithindurden,Reminded of Okja,"This movie reminded me a little bit of Bong Joon Ho's previous Hollywood movie Okja. Both go to the satirical critique of different sides of capitalism a bit too much, along with showing some cute and powerful sci-fi animals. But overall, I preferred Mickey 17 to Okja, probably a lot more because of how I feel about the exact message that is being conveyed. It's funny and dark, but a lot of the stuff that is shown to be caricature that would be usually perceived as almost slapstick doesn't really feel like that anymore. This exact kind of behavior seems pretty normal in today's world. The megalomaniac idiots who hold all the power purely by exploitation are so real that it doesn't feel funny or serious in this presentation. There are too many aspects of this movie that could've been explored a lot more, but even with such heavy themes, it doesn't strive for greatness and is content in being able to convey its heavy themes lightheartedly, which feels like a shame after the humongous success of Parasite.
Overall, it was pretty good. Even though it was pretty predictable, the comedy being mostly okay and not fully exploiting the potential, I'd always want to watch such exposes of capitalistic evil that also shows how people will fall for it and won't stop the bootlicking even when they see that their egoistical master is a bumbling idiot.",7.0,2025-03-09,2,10,2025-04-20 11:21:06,0
tt6208148,rw10390983,cutie7,A Trump Biopic We All Deserve,"'Mickey 17' is a bleak, vicious sci-fi comedy set in a world where human life has long since lost its value, reduced to nothing more than a tool for the elite. Cloaked in religious rhetoric, the ruling class cynically exploits cloning and disposable workers for colonial missions.
To escape his debts on Earth, Mickey Barnes (Robert Pattinson) signs up as an ""expendable"" on a deep-space mission, meaning he's tasked with endless high-risk, often fatal jobs. Each time he dies-often in horrific ways-he's resurrected via 3D bioprinting, forced to remember every gruesome end.
The film is sharp, satirical, and completely unhinged. Mark Ruffalo plays a corporate dictator so exaggerated he feels like he binge-watched Trump speeches for inspiration. While 'Mickey 17' isn't 'Parasite', its scathing critique of social and political issues hits just as hard-if not harder. Instead of the usual rallying cries for resistance, the film paints a bleak picture of a world where everything has already been bought, sold, and repackaged as cheap entertainment. The result? A chaotic, at times absurd, yet disturbingly accurate commentary on a society where people are worth little more than a piece of plastic.
And yet, for all its bleakness, 'Mickey 17' is still a comedy-albeit one fuelled by nervous, borderline hysterical laughter, the kind that comes when you realise there's no way out. It's a film that reminds us progress isn't always a good thing, and the future might not be the utopia we once hoped for. Ironically, the most human character in the film is the one designed purely to die.
This film won't be for everyone, but if you're drawn to dark humour, razor-sharp satire, and Robert Pattinson teetering on the edge of madness, 'Mickey 17' is absolutely worth your time.",6.0,2025-03-21,9,24,2025-04-20 11:21:06,0
tt12299608,rw10366513,Tom_Hofman,Robert Pattinson Shines in This Gripping Sci-Fi,"Mickey 17 is an impressive and gripping film that keeps you engaged from start to finish. The story is not only original and interesting but also full of surprises. The sci-fi setting is immersive, and the themes of identity and survival are well explored.
Lately, I've been getting annoyed by the trend of movies exceeding the two-hour mark. This film is no exception-especially the lengthy explanation of how Mickey had to complete his tasks. A tighter introduction would have made the film even stronger.
That being said, the acting is fantastic. Robert Pattinson once again proves why he is one of the best actors of his generation. His portrayal of both Mickey 17 and Mickey 18 is layered and distinct, making each character feel truly unique. The rest of the cast also delivers strong performances, adding to the overall quality of the film.
In short, a great and captivating movie with outstanding acting, though it would have benefited from a more concise opening.",8.0,2025-03-09,2,10,2025-04-20 11:21:06,0
